Longitude,Latitude
-73.9644,40.7609
-73.9644,40.7614
-73.9644,40.7632
-73.9644,40.7643
-73.9644,40.7644
-73.9644,40.7645
-73.9644,40.7646
-73.9644,40.7648
-73.9644,40.7655
-73.9644,40.7656
-73.9644,40.7663
-73.9644,40.7671
-73.9644,40.7682
-73.9644,40.7688
-73.9644,40.7703
-73.9644,40.7704
-73.9644,40.7705
-73.9644,40.7714
-73.9644,40.7731
-73.9644,40.7734
-73.9644,40.7739
-73.9644,40.7760
-73.9644,40.7918
-73.9644,40.8021
-73.9644,40.8023
-73.9644,40.8024
-73.9644,40.8027
-73.9644,40.8032
-73.9644,40.8056
-73.9644,40.8070
-73.9644,40.8072
-73.9644,40.8073
-73.9644,40.8074
-73.9644,40.8075
-73.9645,40.6921
-73.9645,40.7141
-73.9645,40.7178
-73.9645,40.7524
-73.9645,40.7536
-73.9645,40.7537
-73.9645,40.7539
-73.9645,40.7547
-73.9645,40.7548
-73.9645,40.7563
-73.9645,40.7573
-73.9645,40.7580
-73.9645,40.7581
-73.9645,40.7601
-73.9645,40.7604
-73.9645,40.7605
-73.9645,40.7614
-73.9645,40.7639
-73.9645,40.7643
-73.9645,40.7644
-73.9645,40.7645
-73.9645,40.7648
-73.9645,40.7656
-73.9645,40.7697
-73.9645,40.7699
-73.9645,40.7702
-73.9645,40.7705
-73.9645,40.7707
-73.9645,40.7715
-73.9645,40.7726
-73.9645,40.7730
-73.9645,40.7731
-73.9645,40.7732
-73.9645,40.7733
-73.9645,40.7747
-73.9645,40.7757
-73.9645,40.7760
-73.9645,40.7919
-73.9645,40.7926
-73.9645,40.7971
-73.9645,40.8020
-73.9645,40.8021
-73.9645,40.8022
-73.9645,40.8024
-73.9645,40.8032
-73.9645,40.8033
-73.9645,40.8064
-73.9646,40.5922
-73.9646,40.6811
-73.9646,40.6821
-73.9646,40.6847
-73.9646,40.7104
-73.9646,40.7105
-73.9646,40.7123
-73.9646,40.7141
-73.9646,40.7174
-73.9646,40.7525
-73.9646,40.7559
-73.9646,40.7561
-73.9646,40.7566
-73.9646,40.7572
-73.9646,40.7574
-73.9646,40.7576
-73.9646,40.7582
-73.9646,40.7583
-73.9646,40.7593
-73.9646,40.7602
-73.9646,40.7603
-73.9646,40.7604
-73.9646,40.7624
-73.9646,40.7625
-73.9646,40.7639
-73.9646,40.7648
-73.9646,40.7649
-73.9646,40.7672
-73.9646,40.7682
-73.9646,40.7696
-73.9646,40.7699
-73.9646,40.7706
-73.9646,40.7714
-73.9646,40.7723
-73.9646,40.7725
-73.9646,40.7729
-73.9646,40.7730
-73.9646,40.7731
-73.9646,40.7732
-73.9646,40.7734
-73.9646,40.7740
-73.9646,40.7748
-73.9646,40.7759
-73.9646,40.7917
-73.9646,40.7918
-73.9646,40.7919
-73.9646,40.7920
-73.9646,40.7982
-73.9646,40.8018
-73.9646,40.8019
-73.9646,40.8020
-73.9646,40.8022
-73.9646,40.8050
-73.9646,40.8068
-73.9646,40.8069
-73.9646,40.8070
-73.9646,40.8072
-73.9646,40.8105
-73.9647,40.6830
-73.9647,40.6881
-73.9647,40.7105
-73.9647,40.7121
-73.9647,40.7142
-73.9647,40.7154
-73.9647,40.7535
-73.9647,40.7551
-73.9647,40.7565
-73.9647,40.7591
-73.9647,40.7600
-73.9647,40.7601
-73.9647,40.7603
-73.9647,40.7610
-73.9647,40.7639
-73.9647,40.7640
-73.9647,40.7641
-73.9647,40.7642
-73.9647,40.7647
-73.9647,40.7649
-73.9647,40.7654
-73.9647,40.7658
-73.9647,40.7665
-73.9647,40.7671
-73.9647,40.7696
-73.9647,40.7697
-73.9647,40.7699
-73.9647,40.7715
-73.9647,40.7716
-73.9647,40.7725
-73.9647,40.7726
-73.9647,40.7727
-73.9647,40.7729
-73.9647,40.7732
-73.9647,40.7740
-73.9647,40.7741
-73.9647,40.7747
-73.9647,40.7757
-73.9647,40.7758
-73.9647,40.7915
-73.9647,40.7919
-73.9647,40.7927
-73.9647,40.7928
-73.9647,40.7950
-73.9647,40.8003
-73.9647,40.8019
-73.9647,40.8021
-73.9647,40.8066
-73.9647,40.8067
-73.9647,40.8068
-73.9647,40.8076
-73.9648,40.6529
-73.9648,40.6830
-73.9648,40.6832
-73.9648,40.6972
-73.9648,40.7103
-73.9648,40.7108
-73.9648,40.7534
-73.9648,40.7540
-73.9648,40.7550
-73.9648,40.7555
-73.9648,40.7558
-73.9648,40.7559
-73.9648,40.7584
-73.9648,40.7590
-73.9648,40.7602
-73.9648,40.7631
-73.9648,40.7639
-73.9648,40.7640
-73.9648,40.7643
-73.9648,40.7668
-73.9648,40.7669
-73.9648,40.7678
-73.9648,40.7699
-73.9648,40.7700
-73.9648,40.7707
-73.9648,40.7713
-73.9648,40.7716
-73.9648,40.7724
-73.9648,40.7725
-73.9648,40.7726
-73.9648,40.7727
-73.9648,40.7733
-73.9648,40.7738
-73.9648,40.7741
-73.9648,40.7755
-73.9648,40.7913
-73.9648,40.7914
-73.9648,40.7915
-73.9648,40.7917
-73.9648,40.7918
-73.9648,40.7927
-73.9648,40.7966
-73.9648,40.7984
-73.9648,40.8015
-73.9648,40.8017
-73.9648,40.8032
-73.9648,40.8033
-73.9648,40.8042
-73.9648,40.8066
-73.9648,40.8067
-73.9648,40.8069
-73.9648,40.8102
-73.9648,40.8105
-73.9649,40.6385
-73.9649,40.6830
-73.9649,40.6977
-73.9649,40.7105
-73.9649,40.7142
-73.9649,40.7143
-73.9649,40.7148
-73.9649,40.7149
-73.9649,40.7525
-73.9649,40.7532
-73.9649,40.7535
-73.9649,40.7553
-73.9649,40.7555
-73.9649,40.7557
-73.9649,40.7566
-73.9649,40.7567
-73.9649,40.7577
-73.9649,40.7584
-73.9649,40.7601
-73.9649,40.7603
-73.9649,40.7616
-73.9649,40.7625
-73.9649,40.7627
-73.9649,40.7632
-73.9649,40.7636
-73.9649,40.7638
-73.9649,40.7639
-73.9649,40.7640
-73.9649,40.7642
-73.9649,40.7646
-73.9649,40.7650
-73.9649,40.7665
-73.9649,40.7668
-73.9649,40.7682
-73.9649,40.7695
-73.9649,40.7698
-73.9649,40.7699
-73.9649,40.7741
-73.9649,40.7750
-73.9649,40.7752
-73.9649,40.7913
-73.9649,40.7916
-73.9649,40.7927
-73.9649,40.7951
-73.9649,40.8001
-73.9649,40.8016
-73.9649,40.8017
-73.9649,40.8018
-73.9649,40.8035
-73.9649,40.8043
-73.9649,40.8059
-73.9649,40.8064
-73.9649,40.8065
-73.9649,40.8069
-73.9649,40.8101
-73.9650,40.6723
-73.9650,40.6843
-73.9650,40.6847
-73.9650,40.7134
-73.9650,40.7146
-73.9650,40.7534
-73.9650,40.7551
-73.9650,40.7556
-73.9650,40.7558
-73.9650,40.7565
-73.9650,40.7567
-73.9650,40.7592
-73.9650,40.7597
-73.9650,40.7605
-73.9650,40.7615
-73.9650,40.7617
-73.9650,40.7626
-73.9650,40.7627
-73.9650,40.7635
-73.9650,40.7637
-73.9650,40.7638
-73.9650,40.7639
-73.9650,40.7641
-73.9650,40.7650
-73.9650,40.7657
-73.9650,40.7659
-73.9650,40.7666
-73.9650,40.7694
-73.9650,40.7695
-73.9650,40.7696
-73.9650,40.7709
-73.9650,40.7716
-73.9650,40.7717
-73.9650,40.7721
-73.9650,40.7724
-73.9650,40.7726
-73.9650,40.7749
-73.9650,40.7751
-73.9650,40.7752
-73.9650,40.7928
-73.9650,40.7986
-73.9650,40.7993
-73.9650,40.8000
-73.9650,40.8014
-73.9650,40.8035
-73.9650,40.8061
-73.9650,40.8063
-73.9650,40.8064
-73.9650,40.8101
-73.9651,40.6842
-73.9651,40.6845
-73.9651,40.6846
-73.9651,40.7143
-73.9651,40.7533
-73.9651,40.7536
-73.9651,40.7553
-73.9651,40.7555
-73.9651,40.7567
-73.9651,40.7577
-73.9651,40.7591
-73.9651,40.7596
-73.9651,40.7608
-73.9651,40.7617
-73.9651,40.7618
-73.9651,40.7626
-73.9651,40.7632
-73.9651,40.7633
-73.9651,40.7634
-73.9651,40.7635
-73.9651,40.7638
-73.9651,40.7640
-73.9651,40.7665
-73.9651,40.7682
-73.9651,40.7691
-73.9651,40.7692
-73.9651,40.7693
-73.9651,40.7721
-73.9651,40.7722
-73.9651,40.7723
-73.9651,40.7742
-73.9651,40.7745
-73.9651,40.7911
-73.9651,40.7985
-73.9651,40.8003
-73.9651,40.8013
-73.9651,40.8014
-73.9651,40.8044
-73.9651,40.8060
-73.9651,40.8061
-73.9651,40.8062
-73.9651,40.8063
-73.9651,40.8066
-73.9652,40.6791
-73.9652,40.6796
-73.9652,40.6812
-73.9652,40.7113
-73.9652,40.7114
-73.9652,40.7517
-73.9652,40.7535
-73.9652,40.7549
-73.9652,40.7551
-73.9652,40.7552
-73.9652,40.7554
-73.9652,40.7560
-73.9652,40.7566
-73.9652,40.7567
-73.9652,40.7577
-73.9652,40.7617
-73.9652,40.7633
-73.9652,40.7634
-73.9652,40.7650
-73.9652,40.7659
-73.9652,40.7665
-73.9652,40.7690
-73.9652,40.7691
-73.9652,40.7692
-73.9652,40.7694
-73.9652,40.7718
-73.9652,40.7720
-73.9652,40.7721
-73.9652,40.7741
-73.9652,40.7749
-73.9652,40.7752
-73.9652,40.7756
-73.9652,40.7909
-73.9652,40.7911
-73.9652,40.8002
-73.9652,40.8011
-73.9652,40.8012
-73.9652,40.8028
-73.9652,40.8036
-73.9652,40.8050
-73.9652,40.8060
-73.9652,40.8062
-73.9652,40.8064
-73.9653,40.6307
-73.9653,40.6409
-73.9653,40.6723
-73.9653,40.7105
-73.9653,40.7106
-73.9653,40.7111
-73.9653,40.7550
-73.9653,40.7551
-73.9653,40.7552
-73.9653,40.7588
-73.9653,40.7592
-73.9653,40.7594
-73.9653,40.7596
-73.9653,40.7599
-73.9653,40.7606
-73.9653,40.7625
-73.9653,40.7633
-73.9653,40.7635
-73.9653,40.7636
-73.9653,40.7663
-73.9653,40.7689
-73.9653,40.7690
-73.9653,40.7692
-73.9653,40.7694
-73.9653,40.7698
-73.9653,40.7705
-73.9653,40.7718
-73.9653,40.7719
-73.9653,40.7721
-73.9653,40.7723
-73.9653,40.7726
-73.9653,40.7735
-73.9653,40.7736
-73.9653,40.7749
-73.9653,40.7780
-73.9653,40.7781
-73.9653,40.7908
-73.9653,40.7910
-73.9653,40.7911
-73.9653,40.8062
-73.9653,40.8093
-73.9654,40.6314
-73.9654,40.6410
-73.9654,40.6751
-73.9654,40.7106
-73.9654,40.7126
-73.9654,40.7549
-73.9654,40.7550
-73.9654,40.7551
-73.9654,40.7561
-73.9654,40.7569
-73.9654,40.7576
-73.9654,40.7581
-73.9654,40.7587
-73.9654,40.7591
-73.9654,40.7598
-73.9654,40.7618
-73.9654,40.7619
-73.9654,40.7625
-73.9654,40.7628
-73.9654,40.7631
-73.9654,40.7632
-73.9654,40.7635
-73.9654,40.7644
-73.9654,40.7659
-73.9654,40.7660
-73.9654,40.7667
-73.9654,40.7683
-73.9654,40.7684
-73.9654,40.7689
-73.9654,40.7690
-73.9654,40.7691
-73.9654,40.7693
-73.9654,40.7701
-73.9654,40.7708
-73.9654,40.7709
-73.9654,40.7717
-73.9654,40.7718
-73.9654,40.7719
-73.9654,40.7721
-73.9654,40.7747
-73.9654,40.7749
-73.9654,40.7781
-73.9654,40.7906
-73.9654,40.7907
-73.9654,40.7908
-73.9654,40.7911
-73.9654,40.7920
-73.9654,40.7929
-73.9654,40.7930
-73.9654,40.7953
-73.9654,40.8010
-73.9654,40.8012
-73.9654,40.8021
-73.9654,40.8029
-73.9654,40.8036
-73.9654,40.8042
-73.9654,40.8058
-73.9654,40.8060
-73.9654,40.8061
-73.9654,40.8062
-73.9654,40.8093
-73.9655,40.6863
-73.9655,40.6867
-73.9655,40.6956
-73.9655,40.7105
-73.9655,40.7114
-73.9655,40.7128
-73.9655,40.7527
-73.9655,40.7552
-73.9655,40.7561
-73.9655,40.7581
-73.9655,40.7589
-73.9655,40.7594
-73.9655,40.7595
-73.9655,40.7619
-73.9655,40.7628
-73.9655,40.7630
-73.9655,40.7632
-73.9655,40.7635
-73.9655,40.7652
-73.9655,40.7658
-73.9655,40.7659
-73.9655,40.7661
-73.9655,40.7662
-73.9655,40.7667
-73.9655,40.7677
-73.9655,40.7690
-73.9655,40.7692
-73.9655,40.7693
-73.9655,40.7696
-73.9655,40.7716
-73.9655,40.7717
-73.9655,40.7718
-73.9655,40.7719
-73.9655,40.7721
-73.9655,40.7736
-73.9655,40.7744
-73.9655,40.7748
-73.9655,40.7781
-73.9655,40.7906
-73.9655,40.7907
-73.9655,40.7912
-73.9655,40.7921
-73.9655,40.7924
-73.9655,40.7930
-73.9655,40.8005
-73.9655,40.8037
-73.9655,40.8058
-73.9655,40.8061
-73.9656,40.6471
-73.9656,40.6770
-73.9656,40.6868
-73.9656,40.6872
-73.9656,40.6921
-73.9656,40.7105
-73.9656,40.7106
-73.9656,40.7111
-73.9656,40.7537
-73.9656,40.7542
-73.9656,40.7545
-73.9656,40.7547
-73.9656,40.7562
-73.9656,40.7580
-73.9656,40.7586
-73.9656,40.7587
-73.9656,40.7588
-73.9656,40.7589
-73.9656,40.7590
-73.9656,40.7593
-73.9656,40.7603
-73.9656,40.7622
-73.9656,40.7636
-73.9656,40.7652
-73.9656,40.7654
-73.9656,40.7656
-73.9656,40.7657
-73.9656,40.7661
-73.9656,40.7677
-73.9656,40.7685
-73.9656,40.7686
-73.9656,40.7687
-73.9656,40.7688
-73.9656,40.7711
-73.9656,40.7713
-73.9656,40.7716
-73.9656,40.7717
-73.9656,40.7719
-73.9656,40.7721
-73.9656,40.7728
-73.9656,40.7736
-73.9656,40.7743
-73.9656,40.7781
-73.9656,40.7903
-73.9656,40.7904
-73.9656,40.7906
-73.9656,40.7907
-73.9656,40.7954
-73.9656,40.8003
-73.9656,40.8007
-73.9656,40.8012
-73.9656,40.8022
-73.9656,40.8054
-73.9656,40.8056
-73.9656,40.8062
-73.9657,40.6751
-73.9657,40.6876
-73.9657,40.6878
-73.9657,40.7073
-73.9657,40.7144
-73.9657,40.7542
-73.9657,40.7543
-73.9657,40.7546
-73.9657,40.7549
-73.9657,40.7552
-73.9657,40.7553
-73.9657,40.7569
-73.9657,40.7579
-73.9657,40.7586
-73.9657,40.7587
-73.9657,40.7609
-73.9657,40.7612
-73.9657,40.7620
-73.9657,40.7626
-73.9657,40.7629
-73.9657,40.7637
-73.9657,40.7640
-73.9657,40.7653
-73.9657,40.7656
-73.9657,40.7657
-73.9657,40.7658
-73.9657,40.7685
-73.9657,40.7687
-73.9657,40.7688
-73.9657,40.7689
-73.9657,40.7713
-73.9657,40.7715
-73.9657,40.7718
-73.9657,40.7741
-73.9657,40.7781
-73.9657,40.7903
-73.9657,40.7930
-73.9657,40.7954
-73.9657,40.7956
-73.9657,40.8003
-73.9657,40.8005
-73.9657,40.8007
-73.9657,40.8030
-73.9657,40.8038
-73.9657,40.8045
-73.9657,40.8053
-73.9657,40.8054
-73.9657,40.8087
-73.9657,40.8088
-73.9658,40.6877
-73.9658,40.7105
-73.9658,40.7106
-73.9658,40.7524
-73.9658,40.7529
-73.9658,40.7543
-73.9658,40.7553
-73.9658,40.7562
-73.9658,40.7570
-73.9658,40.7586
-73.9658,40.7588
-73.9658,40.7595
-73.9658,40.7597
-73.9658,40.7615
-73.9658,40.7618
-73.9658,40.7620
-73.9658,40.7621
-73.9658,40.7628
-73.9658,40.7631
-73.9658,40.7636
-73.9658,40.7637
-73.9658,40.7645
-73.9658,40.7661
-73.9658,40.7668
-73.9658,40.7670
-73.9658,40.7677
-73.9658,40.7682
-73.9658,40.7685
-73.9658,40.7688
-73.9658,40.7694
-73.9658,40.7710
-73.9658,40.7712
-73.9658,40.7718
-73.9658,40.7720
-73.9658,40.7721
-73.9658,40.7741
-73.9658,40.7900
-73.9658,40.7903
-73.9658,40.7904
-73.9658,40.7911
-73.9658,40.7912
-73.9658,40.7921
-73.9658,40.7952
-73.9658,40.7954
-73.9658,40.7955
-73.9658,40.7988
-73.9658,40.8002
-73.9658,40.8003
-73.9658,40.8004
-73.9658,40.8005
-73.9658,40.8006
-73.9658,40.8039
-73.9658,40.8051
-73.9658,40.8052
-73.9658,40.8053
-73.9658,40.8054
-73.9659,40.6780
-73.9659,40.6813
-73.9659,40.6883
-73.9659,40.7127
-73.9659,40.7136
-73.9659,40.7528
-73.9659,40.7529
-73.9659,40.7531
-73.9659,40.7538
-73.9659,40.7541
-73.9659,40.7544
-73.9659,40.7554
-73.9659,40.7555
-73.9659,40.7561
-73.9659,40.7589
-73.9659,40.7590
-73.9659,40.7593
-73.9659,40.7596
-73.9659,40.7597
-73.9659,40.7598
-73.9659,40.7603
-73.9659,40.7604
-73.9659,40.7608
-73.9659,40.7612
-73.9659,40.7619
-73.9659,40.7621
-73.9659,40.7622
-73.9659,40.7626
-73.9659,40.7627
-73.9659,40.7629
-73.9659,40.7637
-73.9659,40.7649
-73.9659,40.7651
-73.9659,40.7653
-73.9659,40.7654
-73.9659,40.7655
-73.9659,40.7676
-73.9659,40.7719
-73.9659,40.7720
-73.9659,40.7780
-73.9659,40.7894
-73.9659,40.7899
-73.9659,40.7900
-73.9659,40.7931
-73.9659,40.7951
-73.9659,40.7952
-73.9659,40.7956
-73.9659,40.8002
-73.9659,40.8006
-73.9659,40.8030
-73.9659,40.8050
-73.9659,40.8051
-73.9659,40.8052
-73.9659,40.8054
-73.9659,40.8080
-73.9660,40.6406
-73.9660,40.7112
-73.9660,40.7531
-73.9660,40.7539
-73.9660,40.7540
-73.9660,40.7541
-73.9660,40.7542
-73.9660,40.7546
-73.9660,40.7547
-73.9660,40.7564
-73.9660,40.7580
-73.9660,40.7582
-73.9660,40.7587
-73.9660,40.7595
-73.9660,40.7596
-73.9660,40.7604
-73.9660,40.7608
-73.9660,40.7619
-73.9660,40.7620
-73.9660,40.7622
-73.9660,40.7626
-73.9660,40.7638
-73.9660,40.7644
-73.9660,40.7645
-73.9660,40.7647
-73.9660,40.7648
-73.9660,40.7651
-73.9660,40.7652
-73.9660,40.7654
-73.9660,40.7655
-73.9660,40.7663
-73.9660,40.7682
-73.9660,40.7683
-73.9660,40.7684
-73.9660,40.7709
-73.9660,40.7711
-73.9660,40.7712
-73.9660,40.7726
-73.9660,40.7737
-73.9660,40.7896
-73.9660,40.7910
-73.9660,40.7931
-73.9660,40.7932
-73.9660,40.7933
-73.9660,40.7948
-73.9660,40.7949
-73.9660,40.7951
-73.9660,40.7952
-73.9660,40.7956
-73.9660,40.8005
-73.9660,40.8015
-73.9660,40.8032
-73.9660,40.8038
-73.9660,40.8039
-73.9660,40.8040
-73.9660,40.8052
-73.9660,40.8053
-73.9660,40.8080
-73.9660,40.8086
-73.9660,40.8091
-73.9661,40.6897
-73.9661,40.6934
-73.9661,40.7512
-73.9661,40.7538
-73.9661,40.7539
-73.9661,40.7546
-73.9661,40.7563
-73.9661,40.7579
-73.9661,40.7581
-73.9661,40.7582
-73.9661,40.7583
-73.9661,40.7584
-73.9661,40.7587
-73.9661,40.7588
-73.9661,40.7589
-73.9661,40.7596
-73.9661,40.7599
-73.9661,40.7618
-73.9661,40.7619
-73.9661,40.7620
-73.9661,40.7622
-73.9661,40.7624
-73.9661,40.7639
-73.9661,40.7646
-73.9661,40.7648
-73.9661,40.7650
-73.9661,40.7651
-73.9661,40.7652
-73.9661,40.7654
-73.9661,40.7663
-73.9661,40.7680
-73.9661,40.7682
-73.9661,40.7695
-73.9661,40.7697
-73.9661,40.7698
-73.9661,40.7706
-73.9661,40.7709
-73.9661,40.7711
-73.9661,40.7713
-73.9661,40.7720
-73.9661,40.7721
-73.9661,40.7722
-73.9661,40.7729
-73.9661,40.7738
-73.9661,40.7743
-73.9661,40.7897
-73.9661,40.7932
-73.9661,40.7948
-73.9661,40.7949
-73.9661,40.7950
-73.9661,40.7951
-73.9661,40.7956
-73.9661,40.8000
-73.9661,40.8005
-73.9661,40.8039
-73.9661,40.8040
-73.9661,40.8046
-73.9661,40.8047
-73.9661,40.8048
-73.9661,40.8049
-73.9661,40.8051
-73.9661,40.8065
-73.9661,40.8081
-73.9662,40.6348
-73.9662,40.6765
-73.9662,40.6897
-73.9662,40.6949
-73.9662,40.7106
-73.9662,40.7531
-73.9662,40.7536
-73.9662,40.7540
-73.9662,40.7542
-73.9662,40.7547
-73.9662,40.7555
-73.9662,40.7562
-73.9662,40.7563
-73.9662,40.7575
-73.9662,40.7576
-73.9662,40.7580
-73.9662,40.7581
-73.9662,40.7583
-73.9662,40.7584
-73.9662,40.7585
-73.9662,40.7590
-73.9662,40.7603
-73.9662,40.7615
-73.9662,40.7617
-73.9662,40.7619
-73.9662,40.7620
-73.9662,40.7621
-73.9662,40.7647
-73.9662,40.7648
-73.9662,40.7649
-73.9662,40.7650
-73.9662,40.7651
-73.9662,40.7652
-73.9662,40.7654
-73.9662,40.7655
-73.9662,40.7677
-73.9662,40.7680
-73.9662,40.7682
-73.9662,40.7708
-73.9662,40.7709
-73.9662,40.7737
-73.9662,40.7896
-73.9662,40.7898
-73.9662,40.7904
-73.9662,40.7905
-73.9662,40.7908
-73.9662,40.7946
-73.9662,40.7996
-73.9662,40.8008
-73.9662,40.8016
-73.9662,40.8046
-73.9662,40.8047
-73.9662,40.8048
-73.9662,40.8072
-73.9663,40.6363
-73.9663,40.6762
-73.9663,40.6790
-73.9663,40.6903
-73.9663,40.6905
-73.9663,40.7106
-73.9663,40.7114
-73.9663,40.7532
-73.9663,40.7534
-73.9663,40.7535
-73.9663,40.7536
-73.9663,40.7540
-73.9663,40.7544
-73.9663,40.7563
-73.9663,40.7564
-73.9663,40.7566
-73.9663,40.7588
-73.9663,40.7601
-73.9663,40.7611
-73.9663,40.7613
-73.9663,40.7614
-73.9663,40.7617
-73.9663,40.7618
-73.9663,40.7619
-73.9663,40.7623
-73.9663,40.7631
-73.9663,40.7632
-73.9663,40.7638
-73.9663,40.7648
-73.9663,40.7649
-73.9663,40.7651
-73.9663,40.7653
-73.9663,40.7654
-73.9663,40.7664
-73.9663,40.7675
-73.9663,40.7676
-73.9663,40.7679
-73.9663,40.7680
-73.9663,40.7681
-73.9663,40.7688
-73.9663,40.7702
-73.9663,40.7703
-73.9663,40.7705
-73.9663,40.7706
-73.9663,40.7722
-73.9663,40.7723
-73.9663,40.7736
-73.9663,40.7893
-73.9663,40.7894
-73.9663,40.7898
-73.9663,40.7899
-73.9663,40.7923
-73.9663,40.7926
-73.9663,40.7944
-73.9663,40.7945
-73.9663,40.7947
-73.9663,40.7948
-73.9663,40.7996
-73.9663,40.8016
-73.9663,40.8032
-73.9663,40.8041
-73.9663,40.8046
-73.9663,40.8047
-73.9664,40.6771
-73.9664,40.6906
-73.9664,40.6907
-73.9664,40.6934
-73.9664,40.7105
-73.9664,40.7113
-73.9664,40.7529
-73.9664,40.7532
-73.9664,40.7535
-73.9664,40.7537
-73.9664,40.7539
-73.9664,40.7541
-73.9664,40.7555
-73.9664,40.7556
-73.9664,40.7567
-73.9664,40.7572
-73.9664,40.7573
-73.9664,40.7575
-73.9664,40.7579
-73.9664,40.7599
-73.9664,40.7607
-73.9664,40.7613
-73.9664,40.7614
-73.9664,40.7615
-73.9664,40.7616
-73.9664,40.7617
-73.9664,40.7618
-73.9664,40.7619
-73.9664,40.7631
-73.9664,40.7632
-73.9664,40.7640
-73.9664,40.7646
-73.9664,40.7647
-73.9664,40.7656
-73.9664,40.7663
-73.9664,40.7664
-73.9664,40.7675
-73.9664,40.7681
-73.9664,40.7687
-73.9664,40.7696
-73.9664,40.7698
-73.9664,40.7703
-73.9664,40.7704
-73.9664,40.7705
-73.9664,40.7711
-73.9664,40.7714
-73.9664,40.7722
-73.9664,40.7723
-73.9664,40.7729
-73.9664,40.7733
-73.9664,40.7734
-73.9664,40.7892
-73.9664,40.7893
-73.9664,40.7899
-73.9664,40.7907
-73.9664,40.7933
-73.9664,40.7946
-73.9664,40.7947
-73.9664,40.7955
-73.9664,40.7958
-73.9664,40.8032
-73.9664,40.8041
-73.9664,40.8045
-73.9664,40.8073
-73.9664,40.8083
-73.9665,40.6369
-73.9665,40.6372
-73.9665,40.6756
-73.9665,40.6758
-73.9665,40.6818
-73.9665,40.6910
-73.9665,40.7485
-73.9665,40.7501
-73.9665,40.7531
-73.9665,40.7534
-73.9665,40.7549
-73.9665,40.7557
-73.9665,40.7560
-73.9665,40.7563
-73.9665,40.7565
-73.9665,40.7572
-73.9665,40.7576
-73.9665,40.7577
-73.9665,40.7578
-73.9665,40.7580
-73.9665,40.7599
-73.9665,40.7601
-73.9665,40.7610
-73.9665,40.7613
-73.9665,40.7614
-73.9665,40.7616
-73.9665,40.7617
-73.9665,40.7618
-73.9665,40.7619
-73.9665,40.7632
-73.9665,40.7643
-73.9665,40.7644
-73.9665,40.7646
-73.9665,40.7647
-73.9665,40.7656
-73.9665,40.7657
-73.9665,40.7673
-73.9665,40.7675
-73.9665,40.7677
-73.9665,40.7697
-73.9665,40.7702
-73.9665,40.7704
-73.9665,40.7706
-73.9665,40.7723
-73.9665,40.7724
-73.9665,40.7731
-73.9665,40.7732
-73.9665,40.7841
-73.9665,40.7889
-73.9665,40.7891
-73.9665,40.7892
-73.9665,40.7929
-73.9665,40.7943
-73.9665,40.8008
-73.9665,40.8044
-73.9666,40.6834
-73.9666,40.6919
-73.9666,40.7107
-73.9666,40.7151
-73.9666,40.7527
-73.9666,40.7528
-73.9666,40.7530
-73.9666,40.7531
-73.9666,40.7540
-73.9666,40.7541
-73.9666,40.7557
-73.9666,40.7559
-73.9666,40.7567
-73.9666,40.7572
-73.9666,40.7575
-73.9666,40.7576
-73.9666,40.7587
-73.9666,40.7588
-73.9666,40.7600
-73.9666,40.7601
-73.9666,40.7603
-73.9666,40.7610
-73.9666,40.7614
-73.9666,40.7615
-73.9666,40.7616
-73.9666,40.7618
-73.9666,40.7621
-73.9666,40.7632
-73.9666,40.7640
-73.9666,40.7642
-73.9666,40.7647
-73.9666,40.7655
-73.9666,40.7656
-73.9666,40.7663
-73.9666,40.7670
-73.9666,40.7672
-73.9666,40.7674
-73.9666,40.7675
-73.9666,40.7676
-73.9666,40.7689
-73.9666,40.7698
-73.9666,40.7700
-73.9666,40.7701
-73.9666,40.7703
-73.9666,40.7714
-73.9666,40.7722
-73.9666,40.7723
-73.9666,40.7736
-73.9666,40.7889
-73.9666,40.7890
-73.9666,40.7891
-73.9666,40.7899
-73.9666,40.7915
-73.9666,40.7923
-73.9666,40.7926
-73.9666,40.7934
-73.9666,40.7935
-73.9666,40.7942
-73.9666,40.7943
-73.9666,40.7958
-73.9666,40.7992
-73.9666,40.8042
-73.9666,40.8044
-73.9666,40.8058
-73.9667,40.6729
-73.9667,40.6754
-73.9667,40.6773
-73.9667,40.6822
-73.9667,40.6933
-73.9667,40.7354
-73.9667,40.7528
-73.9667,40.7532
-73.9667,40.7533
-73.9667,40.7545
-73.9667,40.7573
-73.9667,40.7574
-73.9667,40.7576
-73.9667,40.7577
-73.9667,40.7592
-73.9667,40.7594
-73.9667,40.7597
-73.9667,40.7601
-73.9667,40.7612
-73.9667,40.7614
-73.9667,40.7617
-73.9667,40.7633
-73.9667,40.7642
-73.9667,40.7643
-73.9667,40.7644
-73.9667,40.7671
-73.9667,40.7672
-73.9667,40.7673
-73.9667,40.7680
-73.9667,40.7697
-73.9667,40.7704
-73.9667,40.7706
-73.9667,40.7715
-73.9667,40.7724
-73.9667,40.7730
-73.9667,40.7732
-73.9667,40.7888
-73.9667,40.7889
-73.9667,40.7891
-73.9667,40.7900
-73.9667,40.7916
-73.9667,40.7935
-73.9667,40.7942
-73.9667,40.7957
-73.9667,40.7959
-73.9667,40.7991
-73.9667,40.8008
-73.9667,40.8035
-73.9667,40.8040
